Id,Community,retweeted_screen_name,Text,Time
36042554,2,RoyalFamily,RT @RoyalFamily: The Queen has spoken to health officials leading the deployment of the COVID-19 vaccine across the four nations of the UK.…,2021-03-01T05:34:25.000Z
87818409,2,guardian,"RT @guardian: Pfizer vaccine may be less effective in people with obesity, says study https://t.co/fKuFJ086Ms",2021-03-01T01:11:41.000Z
56312411,1,sagarikaghose,RT @sagarikaghose: India and #COVID19India: Government's vaccination drive a total mess https://t.co/6nBXam1RTm,2021-03-01T15:31:27.000Z
1401726968,1,ambkcsingh,RT @ambkcsingh: Can PM do anything without milking it electorally. Is it a mere coincidence that nurse is from Puducherry &amp; that BJP hopes…,2021-03-01T04:57:48.000Z
48706493,1,ranjona,"RT @ranjona: Why wasn't PM ji wearing a mask as he rolled in and rolled up his sleeves for his vaccine???
🤨😷",2021-03-01T11:28:36.000Z
19825835,5,MattHancock,"RT @MattHancock: Great news that 20 MILLION people have now had the COVID vaccine.

It’s absolutely fantastic - THANK YOU to all involved h…",2021-03-01T02:38:33.000Z
7587032,2,SkyNews,"RT @SkyNews: COVID-19: Vaccine rollout linked to 85% and 94% drop in coronavirus hospital admissions in Scotland, study shows https://t.co/…",2021-03-01T10:13:18.000Z
242827267,3,PierrePoilievre,"RT @PierrePoilievre: State media, who in my opinion are PMO mouthpieces, are out beating the drum for an early election today. 

With the w…",2021-03-01T19:42:44.000Z
1039883660319752192,5,blunted_james,RT @blunted_james: Tories - you don’t get to claim credit for the vaccine without the blame for the death toll.,2021-03-01T08:31:53.000Z
1114969954951020545,5,Penelope_ladyMo,"RT @pennymo72103550: First dose of vaccine received. Thank you scientists, thank you NHS.",2021-03-01T20:36:35.000Z
2441666255,5,PeterStefanovi2,RT @PeterStefanovi2: If you are as sick of Boris Johnson’s relentless and shameless lying as I am RT this to everyone you know. We have to…,2021-03-01T01:04:35.000Z
302938456,5,sazmeister88,"RT @sazmeister88: huge well done to our incredible NHS for reaching 20 million vaccination jabs, and a massive fuck you to Boris Johnson, M…",2021-03-01T01:32:32.000Z
3314652765,5,DalbidEU,RT @DalbidEU: Dawn breaks on Little England. Where today they will laud a drop in Covid cases and rises in vaccination numbers. Be clear. T…,2021-03-01T07:02:32.000Z
729795376438464512,5,sallyrussell124,RT @sallyrussell124: Can’t get this straight. @BorisJohnson wants to FORCE me to send MY children into an environment that would be ILLEGAL…,2021-03-01T08:57:02.000Z
742321348664557568,5,Beany_1,"RT @Beany_1: The conservatives have not donated this money, it is public money.

So what’s their branding doing all over it? 😡",2021-03-01T22:14:09.000Z
91870534,5,MichaelRosenYes,RT @MichaelRosenYes: Has anyone pointed out that the scientists and politicians who advocated 'herd immunity without vaccination' in March…,2021-03-01T04:25:14.000Z
241684668,2,KateSullivanDC,"RT @KateSullivanDC: Starting tonight, the Biden administration will begin distributing 3.9 million doses of Johnson &amp; Johnson's Covid-19 va…",2021-03-01T01:55:37.000Z
506429053,2,Martina,RT @Martina: Just got my first shot- Pfizer- and I am so excited and relieved and happy etc- if there are any antivaxxers out here- if you…,2021-03-01T08:25:41.000Z
7745472,2,JoannaStern,"RT @JoannaStern: Booking a Covid-19 vaccine online is a horrible, maddening Hunger-Games-like experience.  

My @WSJ column aims to provide…",2021-03-01T20:13:13.000Z
3830657255,1,OhSakshiSakshi,"RT @MujeSakshiMaano: Normal people: Our Leader was administered Covid-19 vaccine

Indian Media: OMG! PM Modi takes Covid Vaccine! OMG! One…",2021-03-01T03:27:22.000Z
1305156978109374465,1,Thanos_pandith,"RT @Thanos_pandith: The #Covaxin  vaccine will be right now !🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
#CoronavirusVaccine 
#COVIDVaccine 
#PMModi 👇🏻😷 https://t.co/W…",2021-03-01T10:09:54.000Z
3419251203,2,paimadhu,RT @paimadhu: Won't it be amazing if we could harness the mRNA platform to make a better vaccine for TB than the century-old BCG we are usi…,2021-03-01T04:27:30.000Z
10215212,2,NHSuk,"RT @NHSuk: The coronavirus (COVID-19) vaccine is safe and effective. It gives you the best protection against coronavirus.

Don't delay in…",2021-03-01T16:09:38.000Z
1352064843432472578,2,WHCOVIDResponse,"RT @WHCOVIDResponse: There’s now a third safe COVID-19 vaccine, so we asked Dr. Fauci to walk us through the newly-authorized Johnson &amp; Joh…",2021-03-01T00:43:48.000Z
174263807,5,actionfrauduk,"RT @actionfrauduk: Remember, the vaccine is only available on the @NHSuk and is free of charge. 

If you receive an email, text message or…",2021-03-01T12:19:51.000Z
264356595,2,DrSherryPagoto,"RT @DrSherryPagoto: Excellent piece in @TheAtlantic on the complex issue of #COVID19 vaccine hesitancy. 

""Vaccine hesitancy is not one thi…",2021-03-01T00:25:02.000Z
37963496,5,DHSCgovuk,"RT @DHSCgovuk: ""If you are worried about the vaccine having any pork or beef or animal products or foetal cells in it, it does not."" 
 
Wat…",2021-03-01T03:56:22.000Z
45586617,2,kakape,"RT @kakape: I’m really struggling with this idea of a race to vaccinate everyone HERE now. Yes, we all want vaccine asap. But while we are…",2021-03-01T02:25:19.000Z
803694179079458816,2,VP,"RT @VP: Today I received my second dose of the COVID-19 vaccine during a visit to @NIH. When it becomes available to you, don’t wait — get…",2021-03-01T21:22:54.000Z
14281853,5,Conservatives,"RT @Conservatives: ❌ He vacillates. 
💉 We vaccinate.

💬 @BorisJohnson at #PMQs: ""We’re going to get on with our agenda - cautious, but irre…",2021-03-01T11:57:58.000Z
62576309,5,KEdge23,"RT @KEdge23: The Labour Party trying to now claim credit for the vaccine rollout, makes me feel physically sick. It is the Conservative UK…",2021-03-01T08:02:44.000Z
146569971,2,CDCgov,"RT @CDCgov: #COVID19 vaccines keep you from getting sick from COVID-19.

As of March 1, more than 50 million people in the US had received…",2021-03-01T21:43:25.000Z
426909329,2,CDCDirector,"RT @CDCDirector: Cases remain at very high levels, and #COVID19 variants are a very real threat to our progress. Now is not the time to rel…",2021-03-01T22:12:15.000Z
2985479932,2,BNOFeed,"RT @BNODesk: The first Americans will be able to get Johnson &amp; Johnson's one-shot COVID-19 vaccine within the next 24 to 48 hours

""The tru…",2021-03-01T12:54:26.000Z
18956073,2,dcexaminer,RT @dcexaminer: White House: President @JoeBiden is not considering sharing part of the U.S. COVID vaccine supply with Mexico. https://t.co…,2021-03-01T19:12:15.000Z
15012486,2,CBSNews,RT @CBSNews: Fauci warns against complacency as COVID-19 cases begin to plateau despite vaccine https://t.co/jew6tMbdnM,2021-03-01T06:02:05.000Z
52810218,1,sanket,"RT @sanket: Kerala, Puducherry Assam covered. His get up addressed West Bengal too. So the only poll bound state left out was Tamil Nadu. W…",2021-03-01T09:42:26.000Z
917416223541022720,5,DrNeilStone,"RT @DrNeilStone: The best vaccine is the first one you are offered.

You won't have any protection at all whilst holding out waiting for a…",2021-03-01T06:27:10.000Z
20457806,2,JNJNews,RT @JNJNews: Johnson &amp; Johnson announced that the @US_FDA has issued Emergency Use Authorization for our single-dose #COVID19 vaccine for a…,2021-03-01T07:34:27.000Z
346680340,6,Fmohnigeria,RT @Fmohnigeria: The #HMH @DrEOEhanire at the launch of the T.E.A.C.H strategy for #COVID19 vaccination stated that vaccination with safe &amp;…,2021-03-01T11:50:23.000Z
42210513,6,nighealthwatch,"RT @nighealthwatch: We have provided an e-registration link to enable Nigerians register for the #COVID19Vaccine themselves, obtain their p…",2021-03-01T17:32:31.000Z
610659001,2,MaxCRoser,"RT @MaxCRoser: Chile’s vaccination campaign is impressive!

This is the average rate of daily vaccinations in EU countries and the US in co…",2021-03-01T02:15:44.000Z
15448383,7,inquirerdotnet,"RT @inquirerdotnet: Governor Jonvic Remulla announces on Monday, March 1, that COVID-19 vaccine will be free for Caviteños. https://t.co/gh…",2021-03-01T06:35:52.000Z
2811559122,7,cnnphilippines,"RT @cnnphilippines: At least 5 people have been brought to the emergency room of the Veterans Memorial Medical Center, after receiving COVI…",2021-03-01T08:56:26.000Z
25387183,2,ReutersAfrica,"RT @ReutersAfrica: Ivory Coast received a shipment of COVID-19 doses from the COVAX vaccine-sharing facility on Friday, becoming the second…",2021-03-01T00:18:00.000Z
146513211,5,BBCFergusWalsh,"RT @BBCFergusWalsh: A flight carrying 600,000 doses of the Oxford/AZ vaccine has landed in Ghana.  It's the first delivery under the global…",2021-03-01T14:35:21.000Z
872258602786017281,6,KevzPolitics,RT @KevzPolitics: OPINION POLL: Would you consider taking a COVID-19 vaccine? #VoteAndRT,2021-03-01T14:42:29.000Z
1293113010941296640,2,sputnikvaccine,RT @sputnikvaccine: BREAKING:#SputnikV phase 3 clinical trials results in @TheLancet. Its 91.6% efficacy overall &amp; 100% for severe cases ha…,2021-03-01T01:49:56.000Z
17134268,2,CBSMornings,"RT @CBSThisMorning: In Baltimore, African Americans make up more than 62% of the population, but only about 32% of the vaccinations there h…",2021-03-01T08:56:24.000Z
376819013,4,JMDBarroso,"RT @JMDBarroso: 117,000  doses of #COVID-19 vaccines procured by #COVAX have arrived today in Colombia. Happy to join Colombia’s President…",2021-03-01T19:13:27.000Z
50393960,2,BillGates,RT @BillGates: It’s great to see India’s leadership in scientific innovation and vaccine manufacturing capability as the world works to end…,2021-03-01T03:05:50.000Z
26574283,2,CNBCnow,"RT @CNBCnow: BREAKING: CDC panel recommends use of J&amp;J’s single-shot Covid vaccine, clearing way for distribution 
https://t.co/Pg5yNzRP4o",2021-03-01T00:13:27.000Z
24261916,2,VincentRK,"RT @VincentRK: In randomized trials with 6 different COVID vaccines involving ~175000 persons:

0 hospitalizations for COVID in persons who…",2021-03-01T00:59:00.000Z
11347122,2,GavinNewsom,"RT @GavinNewsom: NEW: CA has now administered over 9 million #COVID19 vaccines.

Our test positivity rate has dropped to 2.3%.

Today we re…",2021-03-01T21:59:13.000Z
455684839,2,briantylercohen,RT @briantylercohen: remember when Joe Biden was like “i’m not watching the trial i have more important things to focus on” and we were lik…,2021-03-01T18:57:54.000Z
1194962714,2,VPrasadMDMPH,RT @VPrasadMDMPH: Let me be perfectly clear:  children DO NOT NEED a sars-cov-2 vaccine before they are permitted to return to normal activ…,2021-03-01T03:25:45.000Z
18379614,3,RubinReport,"RT @RubinReport: You’re still getting recalled, douchebag.",2021-03-01T23:36:03.000Z
20729667,3,Neoavatara,"RT @Neoavatara: Now, this is a perfect example of the media, A, having bias, and B, not doing their job. 

https://t.co/3UkIogjAr5",2021-03-01T18:26:00.000Z
25409870,3,ajzeigler,RT @ajzeigler: That there are Democrats calling for an investigation of DeSantis's vaccine distribution while it seems unlikely Cuomo will…,2021-03-01T14:17:19.000Z
487297085,3,RonDeSantisFL,RT @RonDeSantisFL: Our distribution of #COVID19 vaccines puts #SeniorsFirst. A 20 year old grocery store clerk should not be getting a vacc…,2021-03-01T16:29:21.000Z
745540429,3,TheEliKlein,"RT @TheEliKlein: The masking of children should stop 
as soon as every adult who wants a Covid vaccine gets one https://t.co/v75a1FwEVK",2021-03-01T16:35:08.000Z
786568723477897216,3,JustR_02,"RT @LucasRJustin: In my humble opinion, Florida Democrats calling for an investigation into vaccinating *seniors* is not a good move for th…",2021-03-01T22:24:15.000Z
42958829,2,CBSEveningNews,RT @CBSEveningNews: The first shipments of Johnson &amp; Johnson’s COVID-19 vaccine were met with cheers from workers at a Kentucky distributio…,2021-03-01T19:42:32.000Z
23544268,2,OfficialKat,RT @OfficialKat: Cannot wait for the vaccine. I miss licking my friend’s faces in poorly ventilated indoor areas,2021-03-01T08:49:23.000Z
87416722,5,SkyNewsBreak,RT @SkyNewsBreak: New Public Health England data shows a single jab of either the Pfizer or Oxford vaccine is more than 80% effective at pr…,2021-03-01T20:11:48.000Z
394087611,2,angie_rasmussen,RT @angie_rasmussen: This is eugenics and it is revolting.,2021-03-01T10:52:34.000Z
913035902171017218,0,eMayank_chaubey,"RT @eMayank_chaubey: Guatemala President Thanks PM Modi As India Donates 2,00,000 Doses Of COVID-19 Vaccine
https://t.co/ltUbYxyyJW https:/…",2021-03-01T00:50:36.000Z
2233154425,2,StephenKing,"RT @StephenKing: I’m scheduled to get my 2nd Moderna vax on Friday. Question: If I give blood a week or two later, would the person receivi…",2021-03-01T21:00:44.000Z
22771961,2,Acosta,"RT @Acosta: Trump and former First Lady Melania both received covid vaccine at the WH back in January, a Trump adviser confirms.",2021-03-01T19:25:47.000Z
286520757,1,LavanyaBallal,RT @LavanyaBallal: AIIMS was Nehru’s vision.,2021-03-01T06:30:01.000Z
567289542,0,Saudi_Gazette,RT @Saudi_Gazette: #SaudiArabia's Ministry of Health launches #coronavirus vaccination service inside cars — https://t.co/ZBXMrn0c0G https:…,2021-03-01T12:10:11.000Z
170699708,2,weijia,"RT @weijia: A Trump adviser confirms the former President and Mrs. Trump both got the vaccine at the White House in January. 

Notable that…",2021-03-01T19:44:42.000Z
1480749782,5,MacaesBruno,RT @MacaesBruno: I am running out of words to describe what is happening. There are three groups of countries. Those wealthy enough to vacc…,2021-03-01T09:35:48.000Z
132945170,2,VikCBC,RT @VikCBC: BREAKING: National Advisory Committee on Immunizations does NOT recommend #OxfordAstraZeneca in 65+ contrary to Health Canada a…,2021-03-01T20:39:39.000Z
149282848,3,TheBeaverton,"RT @TheBeaverton: Trudeau pledges to vaccinate at least eight more people by end of September

https://t.co/kEi2cxbdBG https://t.co/eCN9jqi…",2021-03-01T15:22:45.000Z
19038934,2,CBCAlerts,"RT @CBCAlerts: BREAKING: Health Canada has approved use of AstraZeneca's COVID-19 vaccine, clearing the way for millions more inoculations.…",2021-03-01T23:25:21.000Z
3108351,2,WSJ,"RT @WSJ: Johnson &amp; Johnson's single-shot Covid-19 vaccine is safe and effective, according to FDA analysis, a step toward possible authoriz…",2021-03-01T02:51:03.000Z
942156122,2,RepSwalwell,"RT @RepSwalwell: Vaccinate every teacher. 

The #AmericanRescuePlan gets us one step closer to doing that.",2021-03-01T01:41:54.000Z
447895686,6,edmnangagwa,"RT @edmnangagwa: Zimbabwe’s first COVID-19 vaccination 🇿🇼

Thank you to Vice President and Health Minister Constantino Chiwenga for showing…",2021-03-01T16:36:18.000Z
576436187,2,CarolineYLChen,RT @CarolineYLChen: NEW: Some vaccine programs have been designed with inherent barriers that disadvantage many people who are most at risk…,2021-03-01T15:36:22.000Z
991940041,2,PSampathkumarMD,"RT @PSampathkumarMD: 50 million people in the US have received a COVID vaccine. 
What changes after vaccination? 

FAQ Thread 
1. Do vaccin…",2021-03-01T19:57:40.000Z
549308627,2,EllieRushing,"RT @EllieRushing: As of today, all of the Black Doctors COVID-19 Consortium vaccine clinics will be walk-up only. You must be 75+, or in 1B…",2021-03-01T17:55:19.000Z
428333,2,cnnbrk,"RT @cnnbrk: The FDA authorizes Johnson &amp; Johnson's Covid-19 vaccine. It is the first single dose Covid-19 vaccine available in the US
https…",2021-03-01T01:38:29.000Z
154521314,1,asgarhid,RT @asgarhid: Modi Ji never disappoints 😂😂 https://t.co/FARNhYCPCo,2021-03-01T05:12:22.000Z
233364902,2,Atul_Gawande,"RT @Atul_Gawande: Incredibly cool, and important, science behind the saRNA (self-amplifying RNA) vaccine for malaria. 

""It's probably the…",2021-03-01T15:45:12.000Z
1093695069176000512,2,BogochIsaac,"RT @BogochIsaac: In Scotland, the AstraZeneca vaccine reduced the risk of #COVID19-related hospitalization by **94%** after the first of 2…",2021-03-01T19:04:39.000Z
1277094794641235973,1,GaddaJP,"RT @GaddaJP: After Modi ji getting Vaccine
Le Baba Ramdev 👇😂😂 https://t.co/ZoIJgPdNza",2021-03-01T08:04:35.000Z
68412042,2,TexasDSHS,"RT @TexasDSHS: A new stream of COVID-19 vaccines are coming to Texas. 

Tomorrow, Texas will begin receiving the Johnson &amp; Johnson COVID-19…",2021-03-01T21:04:22.000Z
